shuangxi,non conclusive,
shuangyashan,good result,mishan|futi|nuoluo
shubi,good result,sumbwa|bugara|mugamba
shui,good result,dorogobuzh|demensk|belik|yelnya
shuicheng,good result,xinxing|xibao|huozhu|kedu|wusa
shuihui,good result,yilun
shuitejiang,good result,dejiang|longquanping
shuixi,good result,weining|dagu_shunyuan|longchang|zhijin
shukjung,good result,dzamtang
shuman,good result,hissar|hissar_mountains2
shumushu,no river,
shumyachi,good result,krychaw|monastyrshchina|belik
shunchang,good result,shaowu|nanping|jiangle
shunda,good result,wabamun|ne_ktunaxa_ranges
shunde,good result,nanhai|panyu|xinhui|xiangshan_xinhui
shungopavi,good result,kaibab
shunning,good result,menghua|dingbian_shunning|baotong|youdian
shuntaneshnanga,good result,nodaway|nudarcha|kansas|monecato|nemaha|ni_haunchi_to
shupaw_kulu,no river,
shuqra,no river,
shuryshkar,good result,voikar|obdorsk|shchuchya|siberian_wasteland_11
shush,good result,hamidiyeh|dezful|pol_dokhtar
shushenskoye,good result,usun|altay_forest_wasteland_2|minusinsk|beya
shushtar,good result,ahvaz|hamidiyeh|dezful|somaleh
shuub_cape,non conclusive,
shuya_karelia,good result,kondpoga|pryazha|lake_onega
shuyskoye,good result,vologda|vekshenga
shwegu,good result,mongmit|namhkan|shwegu|takawng
shybyndy,good result,bozok_astana|abe|shybyndy|otun|epe
shyngyrlau,good result,aksay_pointic|irek
shyoltozero,good result,shyoltozero|vazhiny
shyrokyne,no river,
siak,non conclusive,
siang,good result,tirkong|gomsi|siyom
siar,no river,
siar_cape,non conclusive,
siargao_island,non conclusive,
siba_circassia,good result,shanjir|bzhedygu_kal
sibenik,no river,
siberia_abalak,good result,vagay|ust_ishim
siberia_bor,good result,siberian_wasteland_13|komsa|bakhtinsky|selo_yartsevo
siberia_kuytun,good result,altay_forest_wasteland_3|nizhneudinsk|staraya_zima|siberian_wasteland_17
siberia_tenteksor,good result,kulykol|zharkol|sasykkol
siberian_forests_4,non conclusive,
siberian_tundra_1,non conclusive,
siberian_tundra_10,non conclusive,
siberian_tundra_2,non conclusive,
siberian_tundra_3,non conclusive,
siberian_wasteland_10,non conclusive,
siberian_wasteland_12,non conclusive,
siberut,no river,
sibiu,good result,fagaras|cozia
sibolga,no river,
sibook,no river,
sibugay,no river,
sibuguey_bay,non conclusive,
sibumbong,no river,
sibuyan_sea,non conclusive,
sicarate,good result,upar
sicasica,good result,curahuara|sura
siccanemos,no river,
sichon,no river,
sico,good result,pech|ollalko
sidenreng,no river,
sideros_cape,non conclusive,
sidhi,good result,ambikapur|mauganj|agori|vijaygarh
sidi_fredj,non conclusive,
sidon,no river,
siegas,good result,temiscouata|po|madawaska|negoot|aroostook
siegburg,good result,ahrweiler|bonn
sien,good result,hechi|libo
sienzhou,good result,duyang|langning|tianzhou
sieradz,good result,turek|wielun
siewierz,good result,czestochowa|mstow
sigam,no river,
sigheneg,no river,
sighet,good result,khust|rakhiv
sighnaq,good result,kyr_uzkand|asanas|kamyskala|aktas_kystagy
sigi,non conclusive,
sigli,no river,
siglufjord,no river,
sigmaringen,good result,hohenberg|saulgau
siguanea,non conclusive,
siguiri,good result,tabon|dieribakoro
sigulda,good result,cesis|rauna|salaspils|straupe
sihor,no river,
sihui,good result,sanshui
siimitalik,good result,imaapik|uashekanau
sikakap_strait,non conclusive,
sikasingo,good result,baraka|zimba|kabambare
sikka,no river,
siklos,good result,vaska
siktyakh,non conclusive,
silae,good result,himologan|minduso
silam,good result,tawahka|awastara
silandro,non conclusive,
silat,good result,sintang|selimbau
silbojock,good result,arjeplog|sorsele|skanderna
silifke,no river,
silivri,no river,
silkari,good result,amazar|emuer|enhe_hada|lower_gazimur|kara_shilka
sillanwali,good result,mankera|lalian
silli,no river,
silves,no river,
simalandan_bay,non conclusive,
simav,good result,bigadic
simberi_island,non conclusive,
simbirsk,good result,pokrovskoye|tetyushi
sime,good result,menglei|yinshaluo|mengban_weiyuan
simeulue,non conclusive,
simhapura,no river,
siming,good result,longzhou_longzhou
simiti,good result,macaregua|hacaritamas|norosi|yolombo
simmern,good result,kreuznach|coblenz|katzenelnbogen
simo,good result,kiemi|rovaniemi|ranua|gulf_of_bothnia
simraungadh,good result,makwanpur|sheohar|sitamarhi
sinaloa,non conclusive,
sinaugoro,no river,
sincel,good result,ayapel_swamp|mayaba
sinclair,good result,meneeohe|sinclair
sindagi,good result,bijapur|kembhavi
sindangan,non conclusive,
sindangan_bay,non conclusive,
sindhuli,good result,kathmandu
sine_ngayene,good result,tankular|wanar
sines,no river,
singa,good result,sennar|dabarqi|karkuj
singarh,good result,pune|aundh|sholhapur
singgora,no river,
singhapala,non conclusive,
singitic_gulf,non conclusive,
singkil,non conclusive,
sinipi,good result,chinipi
sinja,good result,acham|bajura|dullu
sinjik,no river,
sinkyone,good result,bor|mattole|nongatl
sinnar,good result,ahmednagar|daulatabad|nasik
sinop,no river,
sinqu,good result,gariep|north_drakensberg_mountains
sinsheim,non conclusive,
sint_niklaas,good result,mechelen|brussels|ghent|aalst|scheldt_estuary
sintang,good result,sekadau|sepauk|silat
sinu,good result,morrosquillo_gulf|upper_sinu|otun
siocon,no river,
sioma,good result,bombwi|katima
sion,good result,brig|martigny
siona,good result,inga|solimoes_amazon_jungle|kofan
sionomhudon,good result,pakpak
sioure,good result,walalde|golere
sipiweske,good result,kinosota|waskada
sipri,good result,chanderi|guna|narwar
sipuk,no river,
sipura,no river,
sir_bani_yas,non conclusive,
siraf,no river,
siran,good result,kelkit|sebinkarahisar
siraya,no river,
sirdan,good result,shamiram
siret,good result,suceava|storozhynets
sirhind,good result,samana_india|thanesar|raikot|rahon|nahan
siri_do,good result,papun|karen_jungle|mongpai
sirik,no river,
siriono,good result,baure|kanisianas|itonama
siripinang_cape,non conclusive,
sirnak,good result,duhok|barqaid|cizre|eruh
sironj,good result,bhilsa|bhopal|chanderi|guna|deogarh
sirpur,good result,ballarpur|aheri|manikdrug|chennur
sirte,no river,
sirte_coast,non conclusive,
sirudal,no river,
sis,good result,anavarza|hargan
sisak,good result,bjelovar|zagreb|petrinja
sisakht,good result,samiram|lordegan
sisal_coast,non conclusive,
sishui,good result,qufu|feixian
siskiyou,good result,waika|klamath_range
sissipahaw,good result,sapponah|uwharrie
sisteron,good result,forcalquier|digne|briancon|gap
sitakunda,non conclusive,
sitamarhi,good result,mehsi|simraungadh|darbhanga
sitanda,good result,kahinga|longamo
siteia,no river,
sitges,no river,
sitpur,good result,jalalpur_pirwala|uch|dajal|dera_ghazi_khan|kot_addu
sittaung,good result,kawliya|kyaukkyi|martaban
sitte,good result,maymaga|argas|batamay|sangar
situo,good result,muong_te|niuwu|talang
sivas,good result,hafik|sarkisla
siverek,good result,gerger|kahta|urfa|cermik
sivrice,good result,harput|ryn|gerger|cermik|egil
sivrihisar,good result,polatli|celtik|bozan|kaymaz|mihaliccik
sivukutaitiarruvik,non conclusive,
sivuqaq,no river,
siwana,good result,chandravati|khed|pali|gudamalani
siya,good result,ust_vayenga|kholmogory|brin_navolok
siyancuma,good result,gmaap|thembelihle|prieska|griekwastad
siyara,no river,
siyom,good result,siang|otun|epe
sjalevad,no river,
sjundea,non conclusive,
sk_atsin,good result,fez|okanagan|skitsetsen|ais|tk_emlups
skaga_fjord,non conclusive,
skagen,non conclusive,
skagerrack,non conclusive,
skagit,no river,
skaniatares,good result,tsikahiotsisto|caguya_lake
skanska_kusten,non conclusive,
skardu,good result,khaplu|lamayuru|bunji|hindu_kush10
skaun,no river,
skelleftea,good result,gratesk|gulf_of_bothnia
ski,non conclusive,
skien,good result,grenland|frier_fjord
skikda,no river,
skin_tyee,good result,ts_il_kaz_koh|skin_tyee|otun|epe
skinskatteberg,good result,arboga|soderbarke
skitsetsen,good result,okanagan|scw_exmx|sk_atsin
skitswish,good result,benewah
sklad,good result,noyuo|siberian_tundra_10
sklallam,no river,
skofja_loka,good result,ljubljana|kranj
skopje,non conclusive,
skreen,no river,
skrytaya,good result,alyutor_range1|zapovednik_cape
skuppah,good result,sto_lo|leel_watr_ool
skwierzyna,good result,gorzow|santok|szamotuly
skye,no river,
slagelse,no river,
slana,good result,gakona
slano,non conclusive,
slany,good result,litomerice|beroun
slatina,good result,ramnicu_valcea|caracal
slawharad,good result,novy_bykhaw|krychaw
slawno,no river,
slea_head,non conclusive,
slesvig,no river,
sletewsi,good result,kalispel|ntiltxitk
sliammon,non conclusive,
sligo,no river,
slite,non conclusive,
slobodskoy,good result,vyatka|nagorsk|orlov
slobozia,good result,ploesti|orasul_de_floci
sloop_harbour_point,non conclusive,
sloten,no river,
slovenj_gradec,good result,maribor|volkermarkt
sloviansk,good result,adalaga|bakhmut
slupsk,no river,
slyne_head,non conclusive,
sm_algyax,good result,nisga_a|lax_kw_alaams
small_sea,non conclusive,
smederevo,good result,kovin|pancevo|belgrad|rudnik
smerdyn,good result,okhona|maksatikha
smoky_bay,non conclusive,
smolensk,good result,belik|krasny|yelnya
smolenskoye,good result,kalmanka|biysk
smyrna,non conclusive,
sniatyn,good result,cernauti|cetatea_tetina|kolomyia|tysmenytsia
snk_mip,good result,q_espiea|illecillewaet
snohomish,no river,
snt_t_ulix,good result,scqescilni|n_pooh_le|po|enselxcin
so_so_goiw,good result,boa_ogoi|bear_river_e
soalara,good result,toliara
soba,good result,germi|arbaji|omdurman
soba_gawe,good result,kahinga|kitungula
sobat,non conclusive,
sobolevo,no river,
soboloox,good result,cibagalaax|indigiir_trail|yukaghyr_upplands3
sochaczew,good result,plock|gostynin|sochaczew
socksjock,good result,bodebyn|porjus
sodankyla,good result,kittila|nunnanen|savukoski
soddo,good result,hadiya|fofa|omo
soderala,good result,alfta|gavlebukten
soderbarke,good result,skinskatteberg|grange
soderkoping,no river,
sodertalje,good result,malaren|stockholms_skargard
sodwana_bay,non conclusive,
sofala,good result,chiveve|zembe|chikwanda|beira_estuary
sofala_bay,non conclusive,
sogndal,no river,
sogne_fjord,no river,
sogra,good result,nizhnyaya_toyma|bereznik
sogut,non conclusive,
sohagpur,good result,amarkantak|beohari
sohan_bay,non conclusive,
sohra,good result,nabagram|sylhet|otun
sohrevard,good result,sojas|bashqurtaran|yasukand
soikino,no river,
soissons,good result,braine|noyon
sojas,good result,mahneshan|sohrevard|yasukand
sokal,good result,grabowiec|zhovkva
sokhumi_bay,non conclusive,
soko_grad,non conclusive,
sokolow,good result,drohiczyn|mielnik|kamieniec|nur
sokota,good result,lalibela|abiy_addi
sol_galichskaya,good result,chukhloma
solatunum,good result,harnosand|ramsele|ragunda
soldaia,no river,
solent,non conclusive,
soliep_coast,non conclusive,
solikamsk,good result,usolye|cherdyn|nyrob|ural_forest
solimandungan,non conclusive,
solingen,good result,cologne|neuss|dusseldorf
solok,good result,pagaruyung|kuantan_riau
solomoydokh,good result,abyy|kebergene|nagaradalaax
solothurn,good result,burgdorf_emmental|bienne
solovetsky,non conclusive,
solovtsovo,good result,sosnovy_ostrov|shigony|khvorostyanka
solt,good result,abrahamtelke|tolna|kalocsa
soltobe,good result,balasagun|dzhul|kysmyci|sargau
soltsy_kirishi,good result,gruzino|staraya_ladoga|chudovo
solvesborg,no river,
solway_firth,non conclusive,
somaleh,good result,masjed_soleyman|shushtar|andika
somana,good result,vamizi|makonde|cabo_delgado
sombai,no river,
sombrio_lagoon,non conclusive,
somnath,no river,
son_la,good result,mang_viet|thuan_chau
sonamiani,no river,
sonargaon,good result,belabo|kapasia|bikrampur|laskarpur
soncino,good result,cremona|lodi
sonda,good result,thatta|muhammad_tur|naserpur
sondeled,non conclusive,
sondor,good result,choccalpata|paqwayranra|auccapana|willka_pampa
sonepur,good result,balangir|athmallik|sambalpur
sonepur_bihar,good result,arrah|ballia|thawe|bettiah|mehsi|hajipur
song_be,good result,kampong_sraka_trey|cat_tien|tuol_ta_mouk
song_khwae,good result,phayuhakhiri|sra_luang
songkhla_coast,non conclusive,
songming,good result,rende
songo_mnara,good result,east_ngindo|kilwa_island
songyang,good result,lishui
songzhou,good result,huihe|wuping_daning|quanning|enhua
songzhou_songpan,good result,wenshan|rinpung
songzhou_songzhou,good result,liangxian_ruzhou|yiyang_songzhou
songzi,good result,jiangling|zhijiang|yiling
sonhat,good result,amarkantak|chaiturgarh
sonisa,non conclusive,
sonmiani_bay,non conclusive,
sonoma_coast,non conclusive,
sonso,good result,docampado_coast|cauca_jungle
sontang,good result,rokan
sontecomapan_lagoon,non conclusive,
soo,no river,
soras,good result,millcca|willkawaman|huaman_karpa
soria,good result,almazan|calatanazor
sorkam,no river,
soroca,non conclusive,
sorocaba,good result,itapetininga
sorochinskaya,good result,buzuluk|bol_shoy_uran
sorsele,good result,arvidsjaur|stensele|arjeplog|silbojock|storavan|uddjaur
soscumica,good result,matagami_lake|nottaway
sosnovy_ostrov,good result,dukhovnitskoye|malykovka|khvorostyanka|solovtsovo
sosnytsia,good result,horodnia|melnya|nes
sosso,good result,kolokani|banamba
sosura_cape,non conclusive,
sosva,non conclusive,
sotachiro,good result,noris|pantagoras|santa_ines_mountains|ebejico
sotkamo,good result,paltamo|suomussalmi
sougb,no river,
souma,good result,tsukuba|chiba
sousse,no river,
south_andaman,no river,
south_buru_coast,non conclusive,
south_camaguey,non conclusive,
south_canal,non conclusive,
south_cyclades,non conclusive,
south_danube_delta,non conclusive,
south_furneaux_group,non conclusive,
south_great_bahama_bank,non conclusive,
south_hia_ced_oodham,no river,
south_hijaz_coast,non conclusive,
south_hlanganu,good result,north_hlanganu
south_juma,good result,bikoro|north_juma|muene_kwako|kinguchi
south_lake_michigan,non conclusive,
south_letota,good result,libonta
south_makassar_strait,non conclusive,
south_meetto,good result,makonde|north_shirima
south_mekong_delta,non conclusive,
south_molala,good result,south_cascade
south_saint_vincent_gulf,non conclusive,
south_shirima,good result,south_yao|west_makhuwa|nyangu
south_spencer_gulf,non conclusive,
south_taranaki_bight,non conclusive,
south_terangganu_coast,non conclusive,
south_tihamah_coast,non conclusive,
south_timor_shore,non conclusive,
south_uist,non conclusive,
south_yao,good result,north_shirima|south_shirima
southampton,no river,
southern_bohai_bay,non conclusive,
southern_fuerteventura_coast,non conclusive,
southern_gran_canaria_coast,non conclusive,
southern_java_coast,non conclusive,
southern_lake_huron,non conclusive,
southern_mergui_archipelago,non conclusive,
southern_tenerife_coast2,non conclusive,
southern_timor_coast,non conclusive,
southern_trucial_coast,non conclusive,
southern_udskaya_bay,non conclusive,
souya,non conclusive,
sowunusiske,non conclusive,
soyo,non conclusive,
sozopol,no river,
spalding,no river,
spartivento_cape,non conclusive,
spasskoye,good result,cherepoves
speakers_coast,non conclusive,
speyer,good result,germersheim|heidelberg|neustadt_an_der_haardt|bruchsal
spittal,good result,hermagor|steinfeld
splatsin,good result,okanagan|illecillewaet|sk_atsin
split,no river,
sporades,non conclusive,
sporades_sea,non conclusive,
squamish,non conclusive,
squamscott,non conclusive,
sra_luang,good result,chakangrao|phayuhakhiri|sukhothai|nakhon_thai
srebrenica,good result,borac|teocak|krupanj|uzice|visegrad
srebrenik,good result,ilok|doboj|teocak
srednekolymsk,good result,berezovka|lobuya|sededema
srednyaya_akhtuba,good result,mechet|sarai_al_jadid|pologoye_zaymishche|bykovo|chyorny_yar
sreepur,good result,pabna|fathabad|chandrabad|jhenaidah|maheshpur
srem,good result,poznan|sroda_wielkopolska
sremska_mitrovica,good result,bacs|nis|petrovaradin|debrc|sabac
srey_sarchhor,good result,indrapura_khmer|vyadhapura|phnom_penh
sri_thep,good result,saraburi|chai_nat|phuenchapura
srigangapatna,good result,seringapatam|narsipur
srinagar,good result,pulawama
srinagar_garhwal,good result,chandpur_garhi|devprayag|thalisain
sringeri,good result,kadur|shimoga
sripura,good result,tilda|raipur|rajim|deori
srirangam,good result,karur|sendamangalam|thanjavur|jayankondam
srisailam,good result,n_nallamalla|kurnool|amrabad|gadwal
sroda_slaska,good result,legnica|wolow|wroclaw
sroda_wielkopolska,good result,srem|poznan|pyzdry
srok_khleang,good result,or_keo|phsar_dek
st_affrique,good result,rodez|millau|castres|albi
st_ambroix,good result,uzes|viviers|orange
st_andrews,no river,
st_at_imcets,good result,scw_exmx|llenllenet_ten
st_augustine_inlet,non conclusive,
st_croix_coast,non conclusive,
st_francis_cape,non conclusive,
st_francois_mts,good result,meramec|cholohollay
st_gallen,good result,feldkirch|bregenz|werdenberg
st_george_bay,non conclusive,
st_georges_channel,non conclusive,
st_helena,no river,
st_helena_bay,non conclusive,
st_helena_coast_1,non conclusive,
st_helena_coast_2,no river,
st_kitts_coast,non conclusive,
st_leonard,good result,limoges|aixe|bourganeuf
st_lucia_cape,non conclusive,
st_martin,no river,
st_matthew,non conclusive,
st_pierre_bank,non conclusive,
st_pierre_de_moutier,good result,nevers|donzy|sancerre
st_pol_de_leon,non conclusive,
st_sauveur,no river,
st_sebastian_bay,non conclusive,
st_veit,good result,volkermarkt|klagenfurt
stadacona,good result,wachilmezi|andawaohie|mouth_of_saint_lawrence
stade,non conclusive,
stalac,good result,krusevac|jagodina
stanimaka,good result,haskovo|constantia_bul|plovdiv
staraya_kulatka,good result,russky_kameshkir
staraya_ladoga,good result,lake_ladoga|mezhutka|soltsy_kirishi
staraya_mayna,good result,tetyushi
staraya_russa,good result,lyakhovichy|lake_ilmen
staraya_ryazan,good result,ryazan|shilovo
staraya_zima,good result,zalari|balagansk|siberia_kuytun|siberian_wasteland_17
starbuck,non conclusive,
starbuck_coast,non conclusive,
starodub_on_the_klyazma,good result,palekh|rozhdestveno|yaropolch
starodub_votsky,good result,murom|pavlovo
staroyuryevo,good result,tambov|bondari
stata_ketux,good result,nkee_us|wenatchi|chelan|n_pooh_le
stavanger,no river,
stavoren,no river,
stavropol_na_volge,good result,morkvash|pokrovskoye
stefanesti,good result,lipnic|viadineti|cernauti|harlau
steigen,no river,
steinburg,no river,
steinfeld,good result,winklern|spittal|lienz
steinkjer,no river,
stendal,good result,osterburg|wolmirstedt
stensele,good result,arvidsjaur|stensele|arjeplog|silbojock|storavan|uddjaur
stepan,good result,dubrovytsia|stepan
stepanenki,good result,igra|afanasyevo
stepanevka,good result,nizhny_chir|aksay
stephens_passage,no river,
sterlitamak,good result,tabynsky
stettin,good result,gryfow|stettin_lagoon
stettin_bay,non conclusive,
stettin_lagoon,non conclusive,
stezyca,good result,kazimierz|radom|zwolen|garwolin
stirling,no river,
stjordal,no river,
stmatthew_coast3,non conclusive,
sto_lo,good result,sto_lo|leel_watr_ool
stockach,good result,furstenberg|hohenberg
stockholm,non conclusive,
stockholms_skargard,non conclusive,
stockton,no river,
stokes_bay,non conclusive,
stokks_point,non conclusive,
stolin,good result,lakhva|luninets|pinsk|davyd_haradok|dubrovytsia
stomio,no river,
stomoplo_bay,non conclusive,
stonehaven,no river,
stora_balt,non conclusive,
stora_tuna,good result,leksand|hedemora|floda
stordal,non conclusive,
storen,good result,tynset
storozhynets,good result,dorohoi|putna|siret
stowbtsy,good result,halshany|lyubcha|nyasvizh|turets|koidanova
strait_bonifacio,non conclusive,
strait_hormuz,non conclusive,
strait_kerch,non conclusive,
strait_malta,non conclusive,
strait_messina,no river,
strait_of_canso,non conclusive,
strait_of_dover,non conclusive,
strait_of_gibraltar,non conclusive,
strait_of_makinac,non conclusive,
strait_oman,non conclusive,
strait_otranto,non conclusive,
stralsund,no river,
stranraer,no river,
strasbourg,good result,baden|lichtenberg|benfeld
straubing,good result,landau|regensburg|kelheim
straupe,no river,
strelcha,non conclusive,
streshyn,good result,rahachow|svietlahorsk|gomel
stromstad,no river,
strymonian_gulf,non conclusive,
stryn,no river,
strzelce_opolskie,good result,kozle|abe|strzelce_opolskie|ia|otun
stswecen_c,good result,esk_el|llenllenet_ten
stung_treng,good result,tonle_kong|sandan|sampheak_borak|banlung|lumphat|preah_ko
stuttgart,good result,vaihingen|goppingen
stz_uminus,no river,
su_naq,no river,
suakin,non conclusive,
suakin_archipelago,non conclusive,
suamox,good result,boiaca
suamprabon,good result,putao|injangyang
suau,no river,
subansiri,good result,chikchar|lakhimpur|kamla
subi_archipelago1,non conclusive,
subi_islands,non conclusive,
succun,good result,sybaatayy
suceava,good result,targu_neamt|dorohoi|cotnari|siret
suchiimma,non conclusive,
suchilapan,good result,chimalapan|xochiapa|texistepec
sucuriu,good result,evuevi|piquiri|camapua|porekry|araguaia|utugo_kuri_doge
sudogda,good result,vladimir|muromtsevo_murom|osovets
sudzha,good result,olgov|glushkovo
suena,no river,
suez,no river,
sugaur,good result,deogarh|ujargarh|damoh|lalitpur|rahatgarh
sugeneb,no river,
sugut,no river,
suhar,no river,
suian,good result,shexian
suide,good result,dinghu|jiazhou|qingjian
suidong,good result,wujiang_bozhou|dizhai|wengshui
suikujarvi,good result,paanajarvi|kem
suining,good result,shizhao|xiaoxi|pengxi
suining_pizhou,good result,suqian|xuzhou
suisin,good result,chochenyo|yashikumne|kasumne|yo_loy
suixi,no river,
suiyang_guide,good result,yucheng_kaifeng|chuqiu|shansu
sukadana,non conclusive,
sukadana_bay,non conclusive,
sukadana_lampung,non conclusive,
suket,good result,kahlur|sarahan
sukhma,good result,malkangiri|nilakamberu|rekapalle
sukhorukova,good result,siberian_wasteland_4|belogorye|karymkary|kaltysyany
sukhothai,good result,nakhon_thai|sra_luang
sukhumi,non conclusive,
suki,good result,zimakani_jungle|purutu_island
sukju,non conclusive,
sukkur,good result,kashmore|shadodkot|dubbi
suksun,good result,ust_kishert
suktogeja_o_ipa,good result,ath|waahukaahaanu|ath|patgasa_wakpa|ath|baliisshe_aashe
sulechow,good result,zielona_gora|krosno_odrzanskie
suledal,no river,
sulkhari,good result,kyakhta|selenge
sully,good result,gien|sancerre|orleans|vitry_aux_loges
sulomay,good result,selo_yartsevo
sultanonu,good result,bozan|kutahya
sultanpur,non conclusive,
sultanpur_uttar_pradesh,good result,kishi|jaunpur|mau_jaunpur
sultanwind,good result,lahore|kalanaur|virkgarh
suluk,good result,dukin
suma,good result,coyame|manso
sumampa,good result,asingasta|mogas|chupilta
sumba,no river,
sumba_strait,non conclusive,
sumbawa,no river,
sumbis,non conclusive,
sumbreng_bay,non conclusive,
sumburgh_head,non conclusive,
sumbwa,good result,nyamwezi|shubi
sumgut_vosh,good result,siberian_wasteland_4|kazym|kaltysyany|ann|wa|ayyugan|beryozovo
sumino,good result,ustye|vozhega
sumpa_point,non conclusive,
sumperk,good result,olomouc|zabreh
sumsky_posad,non conclusive,
sumuri,non conclusive,
sunam,good result,samana_india|kaithal|hansi
sunapee,good result,abe|wantastiquet|po|ottauquechee|po|ompompanusooc|po|monadnock|po|ammonoosuc
suncheon,no river,
sunda_kelapa,non conclusive,
sunda_strait,non conclusive,
sungai_jujuhan,good result,dharmasraya|batang_tabir|batang_tebo
sungai_lati,good result,kayan|sesayap
sungai_penuh,non conclusive,
sunggari,good result,golmin_salggiyan|juxeri
sungurlu,good result,corum|bayat
sunju,good result,ia|seogyeong|seongcheon|deokju
sunken_rock_bay,non conclusive,
sunkoshi,good result,nyalam|ramechhap
sunndal,non conclusive,
sunnfjord,no river,
sunnmore,no river,
suntar,good result,arangastakh|suntar|bysyttakh
suntou,non conclusive,
suojarvi,good result,pryazha|lindjarvi
suonikyla,good result,enare|ivalo|sam|kirkenes|prirechnyi|lapland_taiga2
suordakh,good result,dulgalakh|echiy
suphanburi,good result,lopburi|chaisri
suq_al_shuyukh,good result,basra|nasiriyah|samawa
suqian,non conclusive,
sur,no river,
sura,good result,sicasica|curahuara|poopo_lake
surabaya,good result,tuban_java|maduna|rho
surame,good result,birnin_kebbi|goronyo
surat,good result,rander|indian_coast15|dang
suratgarh,good result,anupgarh|rawatsar
suraz,good result,bielsk_podlaski|tykocin
surgut,non conclusive,
surigao,non conclusive,
suripa,good result,suripa|tapo
surmali,good result,kagizman|yerevan|igdir
surmene,non conclusive,
surruque,good result,acuera|ho_bay
surubiu,good result,amazon_jungle|obidos|tupulicus|ukarangma
suruc,good result,birecik|jabar|dluk
suruga_bay,non conclusive,
surui_paiter,good result,madeira_amazon_jungle|nambikwara
susaco,no river,
susitna,good result,k_enakatnu|alaska
susoh,no river,
susong,good result,hukou
susquehannock,good result,tangasootack|po
susurluk,good result,balikesir|manyas|mihalic
sutara,good result,bidzhan|arkhara
sutiapan,non conclusive,
sutkent,good result,chach|zemukh|zhaushikumtobe
suttsu,non conclusive,
sutuko,good result,kabakama|uri
suturuoxa,good result,ocuogun|khargytyr|tuyandina|shestakova
suwannaphum,good result,mancha_khiri|yasothon
suwon,non conclusive,
suxi,good result,suxi|anhua_anhua
suyunduk,good result,namjan|ishkul|kumak
suzhou,good result,kheong|suzhou|hengduanshan3
suzhou_fengyang,good result,lingbi|linhuan
suzu,non conclusive,
suzuka,no river,
suzun,good result,chesnokovka|barnaul|krivoshchekovo|kamen
sveg,good result,hogdal|hede
svencionys,good result,vilnius|medininkai_vilna
svendborg,no river,
svietlahorsk,good result,babruysk|streshyn
svir_beloozero,good result,lake_vozhe|lake_lacha
svislach,no river,
sviyazhsk,good result,tetyushi|kazan|dobyaz
svyatoy_nos,non conclusive,
svyatoy_nos_cape,non conclusive,
swansea,no river,
swarakxen,good result,ntiltxitk|q_espiea
swazi,good result,konde|zombodze|maputo
swiecie,good result,grudziadz|gniew|swiecie|kwidzyn
swikshak,non conclusive,
swinousjcie,non conclusive,
sya,good result,banfora|sanzana|faramana
syagannaax,good result,abyy|esteriktyaax|siberian_tundra_4|uyandina_trail
syanno,good result,ulla|vitebsk
sybaatayy,good result,ebeex|succun
sydney_bight,non conclusive,
sylhet,good result,nabagram|sylhet|otun|ia
synya,good result,voikar|zazhimchar
syracuse,no river,
sysma,good result,paijanne
systyg,good result,choigan|ulug
sysy_meyite,good result,dulgalakh|bala|echiy
syuldyukar,good result,kuchugunnur|oyusut
syun,good result,bugulma|aznakayevo|menzelinsk
syvlyush,good result,nagyecsed|khust|beregovo
szabolcs,good result,miskolc|szabolcs
szamotuly,good result,szamotuly
szarvas,non conclusive,
szatmar,non conclusive,
szeged,good result,szolnok|szarvas|mako|zenta
szolnok,good result,heves|szeged
t_aaku,good result,cassiar_mountains
ta_an,good result,chilkootg_trail|kaska_forest
ta_chee_cape,non conclusive,
ta_shwe_htan,good result,mangshi|kongwei|rouyuan|muse|nam_thing
taala,good result,ust_charky|batagai|cheriumche|siberian_hills_8
taant_a,good result,shtax_heen|tses_kiya_trail
taatiilaaq,non conclusive,
tabajara,good result,cais|quixara|jucas
tabar_island,non conclusive,
tabarka,non conclusive,
tabasokwia,good result,asheweig|wapikopa
tabiteuea_atoll,non conclusive,
tablas_bay,non conclusive,
table_bay,non conclusive,
tabon,good result,nounkonkan|bandafassi|labe|siguiri|diakha
tabory,good result,gari|tavdinsky_sloboda
tabou,good result,san_pedro|cape_palmas
tabou_m,good result,banamba
tabqah,good result,raqqa|busayrah|jabar|deir_ez_zor|maskanah
tabuaeran,non conclusive,
tabuaeran_coast,non conclusive,
tabukan,non conclusive,
tabynsky,good result,ulukulevo|sterlitamak|ishimbay
tacatacaru,good result,ars|canoochee
tachi,good result,noptinte|pitkachi
tachibana,no river,
tachira,good result,merida_mountains|sarare|suripa|cania|tapo
tacna,no river,
tacshic,non conclusive,
tada,good result,bida|nupeko|jebba
tadbaba,good result,gannata_giyorgis|tsana|debra_warq
tadjoura,non conclusive,
tado_colombia,good result,quibdo|tatama
tadoule,non conclusive,
tadoussac,no river,
taean_peninsula,non conclusive,
taedong_river_mouth,non conclusive,
taegu,good result,seonsan
taenga_atoll,non conclusive,
tafedna,non conclusive,
tafresh,good result,qorveh_darjazin|aveh
taga,no river,
taganrog,no river,
taganrog_gulf,non conclusive,
tagata,no river,
tagawa,no river,
tagin,good result,kromy|ia
tagloc,non conclusive,
tagloc_gulf,non conclusive,
tagmadert,good result,ouarzazate|tagmadert
tagudin,no river,
